,open,high,low,close,volume
2013-09-10,0.9322,0.9365,0.9316,0.9348,0
2013-09-11,0.9348,0.937,0.9286,0.9303,0
2013-09-12,0.9305,0.9324,0.9274,0.9303,0
2013-09-13,0.9303,0.934,0.9283,0.9297,0
2013-09-16,0.9245,0.9277,0.9233,0.9272,0
2013-09-17,0.9273,0.9278,0.9252,0.9258,0
2013-09-18,0.9258,0.9268,0.911,0.9132,0
2013-09-19,0.9131,0.9137,0.909,0.9106,0
2013-09-20,0.9105,0.9125,0.9089,0.9102,0
2013-09-23,0.9097,0.9127,0.9087,0.9108,0
2013-09-24,0.9109,0.9133,0.9099,0.9127,0
2013-09-25,0.9131,0.9137,0.9078,0.9095,0
2013-09-26,0.9095,0.9115,0.9088,0.9102,0
2013-09-27,0.91,0.911,0.9021,0.9052,0
2013-09-30,0.9065,0.9067,0.9024,0.9049,0
2013-10-01,0.9048,0.9074,0.8993,0.9058,0
2013-10-02,0.9058,0.9076,0.8995,0.9026,0
2013-10-03,0.9022,0.9032,0.8968,0.8991,0
2013-10-04,0.8992,0.9079,0.8978,0.9071,0
2013-10-07,0.9065,0.9065,0.9016,0.9033,0
2013-10-08,0.9032,0.9063,0.9023,0.9039,0
2013-10-09,0.904,0.9124,0.9015,0.91,0
2013-10-10,0.9101,0.913,0.9089,0.911,0
2013-10-11,0.9112,0.913,0.9069,0.9119,0
2013-10-14,0.9095,0.9121,0.9065,0.9104,0
2013-10-15,0.9105,0.9177,0.9092,0.9123,0
2013-10-16,0.9125,0.9171,0.9097,0.9132,0
2013-10-17,0.9133,0.9145,0.9009,0.9024,0
2013-10-18,0.9024,0.9036,0.9004,0.9015,0
2013-10-21,0.9017,0.9043,0.9003,0.9021,0
2013-10-22,0.9021,0.9038,0.8939,0.8948,0
2013-10-23,0.8948,0.8964,0.8911,0.8922,0
2013-10-24,0.8923,0.8926,0.8891,0.8923,0
2013-10-25,0.8924,0.8963,0.8893,0.892,0
2013-10-28,0.8921,0.8961,0.8919,0.8956,0
2013-10-29,0.8956,0.8999,0.8946,0.8987,0
2013-10-30,0.8987,0.9022,0.8952,0.899,0
2013-10-31,0.8993,0.9074,0.8989,0.9067,0
2013-11-01,0.9066,0.9136,0.9065,0.9118,0
2013-11-04,0.9119,0.9149,0.9091,0.9097,0
2013-11-05,0.9097,0.9145,0.9093,0.9134,0
2013-11-06,0.9134,0.9139,0.9098,0.9119,0
2013-11-07,0.9118,0.9243,0.9108,0.9157,0
2013-11-08,0.9155,0.9244,0.9153,0.9209,0
2013-11-11,0.9227,0.923,0.9188,0.9193,0
2013-11-12,0.9193,0.9224,0.9155,0.9174,0
2013-11-13,0.9172,0.9199,0.9126,0.9134,0
2013-11-14,0.9134,0.9186,0.9126,0.9164,0
2013-11-15,0.9165,0.919,0.913,0.9149,0
2013-11-18,0.9143,0.9161,0.9095,0.9128,0
2013-11-19,0.9127,0.9142,0.9103,0.9109,0
2013-11-20,0.9107,0.9185,0.908,0.916,0
2013-11-21,0.9161,0.9187,0.9128,0.9128,0
2013-11-22,0.9127,0.9149,0.9065,0.9065,0
2013-11-25,0.9073,0.913,0.9061,0.9117,0
2013-11-26,0.9113,0.9118,0.906,0.9064,0
2013-11-27,0.9066,0.9091,0.9041,0.9075,0
2013-11-28,0.9074,0.9085,0.9042,0.9055,0
2013-11-29,0.9054,0.907,0.9028,0.906,0
2013-12-02,0.9058,0.9108,0.9042,0.9085,0
2013-12-03,0.9085,0.9099,0.9021,0.9042,0
2013-12-04,0.9044,0.9074,0.9014,0.9022,0
2013-12-05,0.9023,0.9044,0.8956,0.8966,0
2013-12-06,0.8966,0.8982,0.8912,0.8919,0
2013-12-09,0.8916,0.8933,0.8895,0.8904,0
2013-12-10,0.8903,0.8906,0.8851,0.8874,0
2013-12-11,0.8874,0.8884,0.8842,0.8863,0
2013-12-12,0.8862,0.8908,0.8847,0.8892,0
2013-12-13,0.889,0.8916,0.8881,0.8891,0
2013-12-16,0.8899,0.8904,0.8847,0.8872,0
2013-12-17,0.887,0.8893,0.8836,0.8847,0
2013-12-18,0.8848,0.8946,0.8842,0.8937,0
2013-12-19,0.8937,0.8986,0.8933,0.8976,0
2013-12-20,0.8977,0.9,0.8934,0.8953,0
2013-12-23,0.8955,0.8966,0.8925,0.8937,0
2013-12-24,0.8936,0.8971,0.8926,0.8955,0
2013-12-25,0.8956,0.8968,0.8934,0.8953,0
2013-12-26,0.8956,0.8968,0.8946,0.8965,0
2013-12-27,0.8964,0.8965,0.8811,0.8912,0
2013-12-30,0.8907,0.8931,0.886,0.8874,0
2013-12-31,0.8875,0.8928,0.8862,0.8928,0
2014-01-01,0.892,0.893,0.8901,0.8917,0
2014-01-02,0.8911,0.9026,0.8904,0.8988,0
2014-01-03,0.8992,0.9056,0.8986,0.9048,0
2014-01-06,0.9049,0.9069,0.9017,0.9039,0
2014-01-07,0.9038,0.9097,0.9033,0.9087,0
2014-01-08,0.909,0.9124,0.9076,0.9111,0
2014-01-09,0.9108,0.9123,0.9062,0.9069,0
2014-01-10,0.9068,0.9089,0.9006,0.9026,0
2014-01-13,0.9011,0.9046,0.8988,0.8988,0
2014-01-14,0.899,0.9029,0.8987,0.9023,0
2014-01-15,0.9024,0.9106,0.9019,0.9085,0
2014-01-16,0.9085,0.9102,0.9033,0.9048,0
2014-01-17,0.9048,0.9118,0.9042,0.9098,0
2014-01-20,0.91,0.9132,0.9086,0.9098,0
2014-01-21,0.9097,0.9151,0.9086,0.9099,0
2014-01-22,0.91,0.9122,0.9089,0.9112,0
2014-01-23,0.9115,0.9132,0.8964,0.8973,0
2014-01-24,0.8971,0.899,0.8905,0.8941,0
2014-01-27,0.8947,0.8983,0.893,0.8961,0
2014-01-28,0.8964,0.9007,0.8954,0.8972,0
2014-01-29,0.897,0.9009,0.8935,0.8942,0
2014-01-30,0.8945,0.9045,0.894,0.9026,0
2014-01-31,0.9023,0.9069,0.9009,0.9058,0
2014-02-03,0.9064,0.9079,0.9001,0.9006,0
2014-02-04,0.9006,0.906,0.9005,0.9036,0
2014-02-05,0.9036,0.9056,0.9008,0.9035,0
2014-02-06,0.9034,0.9061,0.8969,0.9008,0
2014-02-07,0.9008,0.902,0.8967,0.8976,0
2014-02-10,0.8986,0.8993,0.8958,0.8964,0
2014-02-11,0.8967,0.8988,0.8941,0.8982,0
2014-02-12,0.8981,0.9036,0.8966,0.9005,0
2014-02-13,0.9006,0.9009,0.892,0.8933,0
2014-02-14,0.8934,0.8941,0.8906,0.8923,0
2014-02-17,0.8913,0.8924,0.8902,0.8914,0
2014-02-18,0.8912,0.8927,0.8872,0.8878,0
2014-02-19,0.8879,0.8894,0.8856,0.8885,0
2014-02-20,0.8883,0.8913,0.8859,0.8891,0
2014-02-21,0.8893,0.8909,0.8865,0.8876,0
2014-02-24,0.8874,0.8907,0.8856,0.8886,0
2014-02-25,0.8888,0.889,0.8856,0.8867,0
2014-02-26,0.8867,0.8928,0.8863,0.8906,0
2014-02-27,0.8904,0.8917,0.8872,0.8882,0
2014-02-28,0.8881,0.8889,0.8778,0.8793,0
2014-03-03,0.8805,0.8836,0.8782,0.883,0
2014-03-04,0.8828,0.8877,0.8824,0.887,0
2014-03-05,0.8871,0.8894,0.8861,0.887,0
2014-03-06,0.887,0.889,0.8794,0.8803,0
2014-03-07,0.8802,0.8815,0.8757,0.8778,0
2014-03-10,0.8779,0.8792,0.876,0.8776,0
2014-03-11,0.8776,0.8804,0.8767,0.8777,0
2014-03-12,0.8777,0.8787,0.8734,0.874,0
2014-03-13,0.874,0.8764,0.87,0.8742,0
2014-03-14,0.8743,0.8761,0.8704,0.8723,0
2014-03-17,0.8724,0.8755,0.8713,0.8733,0
2014-03-18,0.8733,0.8764,0.8722,0.8731,0
2014-03-19,0.873,0.8827,0.8724,0.882,0
2014-03-20,0.8818,0.8868,0.88,0.8834,0
2014-03-21,0.8835,0.8841,0.8814,0.8825,0
2014-03-24,0.8815,0.8865,0.8792,0.8808,0
2014-03-25,0.8808,0.8876,0.88,0.8827,0
2014-03-26,0.8826,0.8869,0.8822,0.8847,0
2014-03-27,0.8848,0.8871,0.8841,0.8865,0
2014-03-28,0.8865,0.8897,0.885,0.8869,0
2014-03-31,0.8868,0.888,0.8824,0.8841,0
2014-04-01,0.8841,0.8849,0.8815,0.8835,0
2014-04-02,0.8834,0.8873,0.8819,0.8866,0
2014-04-03,0.8866,0.8925,0.8847,0.891,0
2014-04-04,0.891,0.8949,0.8906,0.8923,0
2014-04-07,0.8918,0.8923,0.8873,0.8877,0
2014-04-08,0.8875,0.8878,0.8825,0.8837,0
2014-04-09,0.8836,0.8845,0.8789,0.8793,0
2014-04-10,0.8796,0.8805,0.8754,0.8762,0
2014-04-11,0.8762,0.877,0.8741,0.8759,0
2014-04-14,0.8767,0.8803,0.8763,0.8793,0
2014-04-15,0.8795,0.8817,0.8783,0.8802,0
2014-04-16,0.8801,0.8821,0.8782,0.8816,0
2014-04-17,0.8817,0.8835,0.8777,0.8829,0
2014-04-18,0.8827,0.8835,0.8821,0.8831,0
2014-04-21,0.883,0.8852,0.8816,0.8848,0
2014-04-22,0.8848,0.886,0.8833,0.8848,0
2014-04-23,0.8849,0.8852,0.8807,0.8832,0
2014-04-24,0.8833,0.8854,0.8811,0.8816,0
2014-04-25,0.8816,0.882,0.8802,0.8809,0
2014-04-28,0.8806,0.8826,0.877,0.88,0
2014-04-29,0.8802,0.8846,0.8785,0.8836,0
2014-04-30,0.8835,0.8845,0.8791,0.88,0
2014-05-01,0.8798,0.8802,0.8782,0.8792,0
2014-05-02,0.8792,0.884,0.8771,0.8778,0
2014-05-05,0.8774,0.8781,0.8764,0.8776,0
2014-05-06,0.8776,0.8779,0.8721,0.8742,0
2014-05-07,0.8743,0.8762,0.8733,0.8762,0
2014-05-08,0.8759,0.8804,0.8704,0.8801,0
2014-05-09,0.88,0.8871,0.8797,0.8864,0
2014-05-12,0.8867,0.8881,0.8857,0.8877,0
2014-05-13,0.8877,0.8907,0.8865,0.8899,0
2014-05-14,0.8899,0.8903,0.8883,0.8897,0
2014-05-15,0.8894,0.8958,0.8883,0.8908,0
2014-05-16,0.8908,0.8927,0.8899,0.8915,0
2014-05-19,0.8918,0.8924,0.8902,0.8922,0
2014-05-20,0.8922,0.8937,0.8912,0.892,0
2014-05-21,0.8919,0.8958,0.8898,0.8932,0
2014-05-22,0.8933,0.8951,0.8922,0.894,0
2014-05-23,0.8943,0.8971,0.8939,0.8956,0
2014-05-26,0.8959,0.8966,0.8939,0.8948,0
2014-05-27,0.8947,0.898,0.8935,0.8968,0
2014-05-28,0.8966,0.8988,0.8962,0.8983,0
2014-05-29,0.8982,0.8983,0.8956,0.8977,0
2014-05-30,0.8977,0.8982,0.8935,0.8942,0
2014-06-02,0.8954,0.8994,0.8951,0.8985,0
2014-06-03,0.8984,0.8993,0.8951,0.8961,0
2014-06-04,0.8962,0.8981,0.8949,0.897,0
2014-06-05,0.8971,0.9033,0.8908,0.8913,0
2014-06-06,0.8913,0.8949,0.8908,0.8934,0
2014-06-09,0.8931,0.8978,0.8919,0.897,0
2014-06-10,0.897,0.9006,0.8964,0.8992,0
2014-06-11,0.8992,0.9009,0.898,0.8996,0
2014-06-12,0.8998,0.9011,0.897,0.8981,0
2014-06-13,0.8983,0.9009,0.8959,0.9,0
2014-06-16,0.9,0.9012,0.8965,0.8971,0
2014-06-17,0.8972,0.9004,0.8965,0.8993,0
2014-06-18,0.8993,0.8998,0.8956,0.8961,0
2014-06-19,0.896,0.8965,0.8911,0.8941,0
2014-06-20,0.8941,0.8974,0.8924,0.894,0
2014-06-23,0.8953,0.8966,0.8937,0.8941,0
2014-06-24,0.8942,0.8958,0.8924,0.8939,0
2014-06-25,0.8939,0.8945,0.8909,0.8927,0
2014-06-26,0.8927,0.8955,0.892,0.8935,0
2014-06-27,0.8935,0.8937,0.8903,0.8905,0
2014-06-30,0.8908,0.8914,0.8864,0.8865,0
2014-07-01,0.8867,0.8878,0.8858,0.8873,0
2014-07-02,0.8873,0.8897,0.8871,0.8889,0
2014-07-03,0.889,0.8941,0.8887,0.8931,0
2014-07-04,0.8933,0.8951,0.893,0.8942,0
2014-07-07,0.8943,0.8958,0.8923,0.8934,0
2014-07-08,0.8933,0.8946,0.892,0.8929,0
2014-07-09,0.893,0.8937,0.8905,0.891,0
2014-07-10,0.8909,0.8933,0.8901,0.8925,0
2014-07-11,0.8925,0.8933,0.8911,0.892,0
2014-07-14,0.8921,0.8931,0.89,0.8917,0
2014-07-15,0.8917,0.8961,0.8908,0.8956,0
2014-07-16,0.8957,0.8989,0.8953,0.8982,0
2014-07-17,0.8983,0.8986,0.8968,0.8975,0
2014-07-18,0.8975,0.9002,0.8955,0.8983,0
2014-07-21,0.8979,0.8989,0.8971,0.898,0
2014-07-22,0.898,0.9024,0.8977,0.9023,0
2014-07-23,0.9023,0.9031,0.9016,0.9022,0
2014-07-24,0.9022,0.9035,0.9007,0.9025,0
2014-07-25,0.9026,0.9051,0.9016,0.9048,0
2014-07-28,0.9046,0.9051,0.9034,0.9039,0
2014-07-29,0.9039,0.9074,0.9036,0.9069,0
2014-07-30,0.9067,0.9105,0.9064,0.9086,0
2014-07-31,0.9086,0.9101,0.9076,0.9088,0
2014-08-01,0.9088,0.9096,0.904,0.9055,0
2014-08-04,0.9057,0.9072,0.9056,0.9067,0
2014-08-05,0.9067,0.9109,0.9062,0.9093,0
2014-08-06,0.9093,0.9113,0.9071,0.9074,0
2014-08-07,0.9074,0.9104,0.9068,0.9088,0
2014-08-08,0.9089,0.9097,0.9033,0.9053,0
2014-08-11,0.9055,0.9067,0.9051,0.9065,0
2014-08-12,0.9066,0.9103,0.9064,0.9074,0
2014-08-13,0.9075,0.9097,0.9042,0.9075,0
2014-08-14,0.9074,0.9085,0.9034,0.9065,0
2014-08-15,0.9065,0.907,0.902,0.902,0
2014-08-18,0.9033,0.9069,0.8975,0.9066,0
2014-08-19,0.9065,0.9094,0.9055,0.9093,0
2014-08-20,0.9093,0.9137,0.909,0.9135,0
2014-08-21,0.9134,0.9145,0.9109,0.9113,0
2014-08-22,0.9112,0.9152,0.9101,0.9137,0
2014-08-25,0.9174,0.9174,0.9142,0.9155,0
2014-08-26,0.9156,0.918,0.9138,0.9174,0
2014-08-27,0.9173,0.9184,0.9138,0.9147,0
2014-08-28,0.9147,0.916,0.9126,0.9147,0
2014-08-29,0.915,0.9183,0.9139,0.918,0
2014-09-01,0.9187,0.9197,0.9176,0.9196,0
2014-09-02,0.9195,0.9211,0.9188,0.9191,0
2014-09-03,0.9191,0.9199,0.9175,0.9177,0
2014-09-04,0.9177,0.9327,0.9173,0.9325,0
2014-09-05,0.9325,0.9335,0.9288,0.9309,0
2014-09-08,0.9309,0.9355,0.9306,0.9352,0
2014-09-09,0.9352,0.9379,0.9315,0.9326,0
2014-09-10,0.9327,0.939,0.9319,0.9367,0
2014-09-11,0.9367,0.9376,0.9337,0.9355,0
2014-09-12,0.9359,0.9366,0.9322,0.9332,0
2014-09-15,0.9331,0.9371,0.933,0.9353,0
2014-09-16,0.9354,0.9361,0.9302,0.9325,0
2014-09-17,0.9327,0.9426,0.9324,0.9423,0
2014-09-18,0.9421,0.9432,0.9333,0.9341,0
2014-09-19,0.934,0.941,0.9333,0.9407,0
2014-09-22,0.941,0.9419,0.9379,0.94,0
2014-09-23,0.9401,0.9402,0.9354,0.9397,0
2014-09-24,0.9397,0.9458,0.9387,0.9457,0
2014-09-25,0.9456,0.9505,0.9451,0.9467,0
2014-09-26,0.9467,0.9518,0.9459,0.9512,0
2014-09-29,0.9515,0.9531,0.9489,0.9512,0
2014-09-30,0.9512,0.9595,0.9498,0.955,0
2014-10-01,0.955,0.9595,0.9546,0.9564,0
2014-10-02,0.9565,0.9575,0.9518,0.9536,0
2014-10-03,0.9537,0.9683,0.9536,0.9671,0
2014-10-06,0.9676,0.9681,0.9572,0.9583,0
2014-10-07,0.9583,0.9622,0.9556,0.9568,0
2014-10-08,0.9567,0.9598,0.951,0.9521,0
2014-10-09,0.9521,0.9557,0.9471,0.9543,0
2014-10-10,0.9543,0.9591,0.9526,0.9571,0
2014-10-13,0.9567,0.9568,0.947,0.9487,0
2014-10-14,0.9488,0.9553,0.948,0.9538,0
2014-10-15,0.9539,0.9561,0.9372,0.9419,0
2014-10-16,0.942,0.9488,0.94,0.943,0
2014-10-17,0.9429,0.9472,0.9407,0.945,0
2014-10-20,0.9466,0.9479,0.9415,0.9432,0
2014-10-21,0.943,0.9494,0.9398,0.9493,0
2014-10-22,0.9491,0.9541,0.9472,0.9539,0
2014-10-23,0.9538,0.9557,0.9519,0.9541,0
2014-10-24,0.9541,0.9544,0.9497,0.9518,0
2014-10-27,0.9515,0.9521,0.9478,0.9495,0
2014-10-28,0.9495,0.9509,0.9446,0.9471,0
2014-10-29,0.9471,0.955,0.9442,0.9545,0
2014-10-30,0.9545,0.9606,0.954,0.9559,0
2014-10-31,0.9558,0.966,0.9557,0.9624,0
2014-11-03,0.9642,0.9686,0.9635,0.9656,0
2014-11-04,0.9657,0.9658,0.9583,0.9598,0
2014-11-05,0.9598,0.9657,0.9582,0.9639,0
2014-11-06,0.9639,0.9737,0.9604,0.9731,0
2014-11-07,0.96929,0.96959,0.9647,0.9657,0
2014-11-10,0.96498,0.96844,0.9613,0.96795,0
2014-11-11,0.96796,0.96827,0.9621,0.9643,0
2014-11-12,0.9647,0.968,0.962,0.9672,0
2014-11-13,0.96716,0.96738,0.9618,0.96358,0
2014-11-14,0.96355,0.96886,0.9571,0.9589,0
2014-11-17,0.95982,0.96546,0.9549,0.96486,0
2014-11-18,0.96483,0.96545,0.957,0.9585,0
2014-11-19,0.95852,0.9601,0.95284,0.95748,0
2014-11-20,0.95752,0.96061,0.9548,0.9584,0
2014-11-21,0.95836,0.97091,0.956,0.96971,0
2014-11-24,0.96696,0.96784,0.9659,0.96672,0
2014-11-25,0.96665,0.96979,0.9631,0.96415,0
2014-11-26,0.96411,0.96656,0.9593,0.96114,0
2014-11-27,0.96115,0.96498,0.9596,0.96471,0
2014-11-28,0.96471,0.96707,0.9616,0.964,0
2014-12-01,0.96686,0.9688,0.9611,0.96442,0
2014-12-02,0.96434,0.97298,0.9635,0.97214,0
2014-12-03,0.97222,0.9783,0.9711,0.97776,0
2014-12-04,0.97779,0.97957,0.9645,0.97124,0
2014-12-05,0.9712,0.97995,0.9698,0.97906,0
2014-12-08,0.97885,0.98177,0.9735,0.97599,0
2014-12-09,0.97598,0.97778,0.9652,0.97092,0
2014-12-10,0.97081,0.97228,0.9659,0.96667,0
2014-12-11,0.96665,0.97105,0.9624,0.96807,0
2014-12-12,0.9681,0.9699,0.9615,0.9633,0
2014-12-15,0.9627,0.9674,0.9621,0.96486,0
2014-12-16,0.96482,0.96574,0.95519,0.95983,0
2014-12-17,0.95976,0.97463,0.9591,0.97377,0
2014-12-18,0.9737,0.98481,0.9704,0.97972,0
2014-12-19,0.97966,0.9846,0.9781,0.98415,0
2014-12-22,0.98422,0.98496,0.9801,0.98398,0
2014-12-23,0.98391,0.98862,0.9822,0.98786,0
2014-12-24,0.98784,0.9883,0.9836,0.98528,0
2014-12-25,0.98528,0.98688,0.9797,0.98364,0
2014-12-26,0.98337,0.9884,0.98289,0.98711,0
2014-12-30,0.98953,0.99196,0.9864,0.98881,0
2014-12-31,0.98879,0.9944,0.9875,0.9939,0
2015-01-01,0.9938,0.99496,0.9925,0.99358,0
2015-01-02,0.99353,1.00205,0.9932,1.0015,0
2015-01-05,1.0064,1.01083,1.003,1.00681,0
2015-01-06,1.00672,1.01361,1.0037,1.01156,0
2015-01-07,1.01146,1.01756,1.0092,1.01477,0
2015-01-08,1.01479,1.02167,1.0132,1.0186,0
2015-01-09,1.01861,1.02093,1.01285,1.0135,0
2015-01-12,1.01185,1.01897,1.0114,1.01509,0
2015-01-13,1.01525,1.02176,1.0122,1.01981,0
2015-01-14,1.0198,1.02403,1.0134,1.01863,0
2015-01-15,1.01858,1.02205,0.74073,0.85975,0
2015-01-16,0.85831,0.88113,0.84433,0.85857,0
2015-01-19,0.86058,0.87981,0.85339,0.87917,0
2015-01-20,0.87878,0.8837,0.86793,0.8744,0
2015-01-21,0.87413,0.87729,0.8496,0.86018,0
2015-01-22,0.8605,0.87504,0.85174,0.8705,0
2015-01-23,0.87003,0.88196,0.86752,0.8803,0
2015-01-26,0.88066,0.90432,0.87564,0.9017,0
2015-01-27,0.90172,0.91671,0.89275,0.9025,0
2015-01-28,0.9024,0.90918,0.898,0.9053,0
2015-01-29,0.90536,0.92523,0.9045,0.92239,0
2015-01-30,0.92228,0.9289,0.91646,0.92081,0
2015-02-02,0.92305,0.93452,0.9197,0.92788,0
2015-02-03,0.92781,0.92962,0.91829,0.92451,0
2015-02-04,0.92442,0.92795,0.9202,0.92499,0
2015-02-05,0.92492,0.93119,0.92004,0.92109,0
2015-02-06,0.92116,0.92892,0.917,0.92627,0
2015-02-09,0.92467,0.92876,0.91918,0.9244,0
2015-02-10,0.92426,0.9278,0.921,0.9269,0
2015-02-11,0.9269,0.9301,0.9223,0.92804,0
2015-02-12,0.92806,0.93367,0.9252,0.9308,0
2015-02-13,0.93068,0.93355,0.9264,0.9317,0
2015-02-16,0.93151,0.93275,0.9277,0.93188,0
2015-02-17,0.93187,0.9375,0.9287,0.93667,0
2015-02-18,0.93665,0.9452,0.9311,0.9416,0
2015-02-19,0.94129,0.94992,0.938,0.94937,0
2015-02-20,0.94941,0.95353,0.93667,0.93839,0
2015-02-23,0.93956,0.95261,0.9382,0.9496,0
2015-02-24,0.94975,0.95226,0.9467,0.95074,0
2015-02-25,0.95074,0.9511,0.9458,0.94814,0
2015-02-26,0.94829,0.95465,0.9444,0.95214,0
2015-02-27,0.95225,0.95465,0.9445,0.9539,0
2015-03-02,0.95366,0.95977,0.9529,0.95798,0
2015-03-03,0.95805,0.9618,0.9554,0.96085,0
2015-03-04,0.96082,0.96813,0.9587,0.96321,0
2015-03-05,0.96305,0.97494,0.9627,0.97339,0
2015-03-06,0.97347,0.98657,0.9715,0.98538,0
2015-03-09,0.98546,0.98742,0.9819,0.98616,0
2015-03-10,0.98615,0.99998,0.9857,0.99874,0
2015-03-11,0.99874,1.0108,0.9965,1.00904,0
2015-03-12,1.00903,1.01286,0.9978,1.00321,0
2015-03-13,1.00321,1.01117,1.002,1.005,0
2015-03-16,1.00677,1.00864,1.0019,1.0071,0
2015-03-17,1.00739,1.00914,1.0003,1.0058,0
2015-03-18,1.00582,1.00691,0.96256,0.98298,0
2015-03-19,0.98295,0.9983,0.97674,0.98913,0
2015-03-20,0.98929,0.99048,0.9723,0.97461,0
2015-03-23,0.97751,0.9812,0.9635,0.96504,0
2015-03-24,0.96504,0.96946,0.9533,0.95887,0
2015-03-25,0.95897,0.962,0.9549,0.96018,0
2015-03-26,0.96016,0.96564,0.9484,0.96299,0
2015-03-27,0.96295,0.96925,0.9555,0.96215,0
2015-03-30,0.96114,0.96892,0.9598,0.96691,0
2015-03-31,0.96693,0.97565,0.9652,0.9715,0
2015-04-01,0.97148,0.97424,0.9639,0.96617,0
2015-04-02,0.96623,0.96754,0.9555,0.95981,0
2015-04-03,0.95981,0.96096,0.9478,0.95195,0
2015-04-06,0.95121,0.96061,0.9494,0.95828,0
2015-04-07,0.95836,0.96723,0.9553,0.9655,0
2015-04-08,0.96548,0.96749,0.9591,0.96632,0
2015-04-09,0.96629,0.97894,0.9653,0.97661,0
2015-04-10,0.97661,0.98365,0.9743,0.97901,0
2015-04-13,0.9783,0.9863,0.9752,0.97747,0
2015-04-14,0.97747,0.97946,0.9668,0.9724,0
2015-04-15,0.97245,0.9771,0.9631,0.96502,0
2015-04-16,0.96502,0.97115,0.9535,0.95603,0
2015-04-17,0.95601,0.95843,0.9488,0.95193,0
2015-04-20,0.9527,0.9599,0.9494,0.95588,0
2015-04-21,0.95588,0.96252,0.95,0.95531,0
2015-04-22,0.95536,0.97152,0.9496,0.96992,0
2015-04-23,0.96992,0.97191,0.9527,0.95555,0
2015-04-24,0.95555,0.95741,0.9504,0.95376,0
2015-04-27,0.95387,0.95838,0.94887,0.95529,0
2015-04-28,0.95537,0.95987,0.95,0.95569,0
2015-04-29,0.95561,0.95724,0.9336,0.93976,0
2015-04-30,0.9398,0.94472,0.93,0.93333,0
2015-05-01,0.9334,0.93523,0.9272,0.93229,0
2015-05-04,0.93343,0.93846,0.9308,0.934,0
2015-05-05,0.9342,0.9414,0.9233,0.92727,0
2015-05-06,0.9273,0.92812,0.9111,0.91596,0
2015-05-07,0.9161,0.92291,0.9063,0.9223,0
2015-05-08,0.92229,0.93236,0.91914,0.93,0
2015-05-11,0.9317,0.93546,0.9288,0.93432,0
2015-05-12,0.93432,0.9359,0.9204,0.92894,0
2015-05-13,0.92896,0.92941,0.91507,0.91682,0
2015-05-14,0.91673,0.91774,0.907,0.91257,0
2015-05-15,0.9125,0.92553,0.9109,0.91547,0
2015-05-18,0.91574,0.92647,0.9145,0.9261,0
2015-05-19,0.92604,0.93839,0.924,0.93703,0
2015-05-20,0.9368,0.94058,0.9331,0.93667,0
2015-05-21,0.93676,0.93824,0.9298,0.9369,0
2015-05-22,0.93692,0.94568,0.92837,0.94337,0
2015-05-25,0.9428,0.9457,0.94,0.945,0
2015-05-26,0.945,0.95387,0.9445,0.95257,0
2015-05-27,0.95259,0.95435,0.9458,0.94943,0
2015-05-28,0.9495,0.9513,0.94132,0.94233,0
2015-05-29,0.94236,0.94793,0.9344,0.94054,0
2015-06-01,0.9404,0.94841,0.9398,0.94566,0
2015-06-02,0.94561,0.94624,0.9305,0.9331,0
2015-06-03,0.93324,0.9423,0.93,0.93379,0
2015-06-04,0.9337,0.93712,0.9276,0.93489,0
2015-06-05,0.93496,0.9502,0.9294,0.9395,0
2015-06-08,0.94032,0.94293,0.9253,0.92727,0
2015-06-09,0.92732,0.93326,0.9242,0.93123,0
2015-06-10,0.93122,0.9325,0.9229,0.93191,0
2015-06-11,0.9317,0.94076,0.92954,0.9335,0
2015-06-12,0.93396,0.93907,0.9239,0.92819,0
2015-06-15,0.92907,0.93844,0.9271,0.92984,0
2015-06-16,0.92982,0.9338,0.9266,0.9316,0
2015-06-17,0.9316,0.93227,0.91898,0.92195,0
2015-06-18,0.92203,0.92463,0.9148,0.92077,0
2015-06-19,0.92077,0.92492,0.9156,0.916,0
2015-06-22,0.91786,0.92253,0.9154,0.92136,0
2015-06-23,0.92136,0.93877,0.9204,0.93396,0
2015-06-24,0.93396,0.93696,0.9279,0.93326,0
2015-06-25,0.93326,0.94158,0.9319,0.93639,0
2015-06-26,0.93631,0.9375,0.9295,0.93314,0
2015-06-29,0.93886,0.9429,0.924,0.92555,0
2015-06-30,0.92553,0.9381,0.9249,0.93569,0
2015-07-01,0.93569,0.94898,0.9337,0.94813,0
2015-07-02,0.94813,0.95038,0.9414,0.94285,0
2015-07-03,0.94284,0.9442,0.93899,0.93978,0
2015-07-06,0.9428,0.94718,0.94047,0.94244,0
2015-07-07,0.94242,0.95155,0.9419,0.94657,0
2015-07-08,0.94656,0.95101,0.9404,0.94531,0
2015-07-09,0.9453,0.95152,0.9421,0.94785,0
2015-07-10,0.94787,0.94845,0.93274,0.93823,0
2015-07-13,0.94077,0.9508,0.9366,0.94995,0
2015-07-14,0.94983,0.95322,0.9398,0.94474,0
2015-07-15,0.94477,0.95483,0.9441,0.95195,0
2015-07-16,0.95193,0.9585,0.951,0.95737,0
2015-07-17,0.95735,0.9624,0.9551,0.9607,0
2015-07-20,0.96081,0.96497,0.9595,0.9638,0
2015-07-21,0.9638,0.96489,0.9556,0.9583,0
2015-07-22,0.95843,0.96323,0.9558,0.95948,0
2015-07-23,0.95948,0.9604,0.9521,0.9596,0
