,open,high,low,close,volume
2013-07-31,1.5237,1.5251,1.5128,1.5196,0
2013-08-01,1.5201,1.524,1.511,1.5117,0
2013-08-02,1.5118,1.5304,1.5103,1.5286,0
2013-08-05,1.5282,1.5375,1.5264,1.5354,0
2013-08-06,1.5354,1.5387,1.5331,1.5348,0
2013-08-07,1.5348,1.5525,1.5211,1.5488,0
2013-08-08,1.5489,1.5573,1.5484,1.5536,0
2013-08-09,1.5535,1.5557,1.549,1.549,0
2013-08-12,1.5503,1.5519,1.5457,1.5461,0
2013-08-13,1.5462,1.5489,1.5431,1.5447,0
2013-08-14,1.5446,1.5542,1.5424,1.5501,0
2013-08-15,1.5501,1.565,1.5501,1.5643,0
2013-08-16,1.5642,1.5654,1.5605,1.5633,0
2013-08-19,1.5629,1.5671,1.5609,1.5646,0
2013-08-20,1.5647,1.5692,1.5628,1.5662,0
2013-08-21,1.5662,1.5712,1.5641,1.5655,0
2013-08-22,1.5653,1.5653,1.5563,1.5585,0
2013-08-23,1.5584,1.5633,1.554,1.5569,0
2013-08-26,1.5574,1.561,1.5557,1.5577,0
2013-08-27,1.5577,1.5591,1.5482,1.5543,0
2013-08-28,1.5545,1.5551,1.5435,1.5525,0
2013-08-29,1.5525,1.5548,1.5484,1.55,0
2013-08-30,1.5503,1.5526,1.5464,1.5502,0
2013-09-02,1.5518,1.5588,1.5505,1.5546,0
2013-09-03,1.5545,1.5596,1.5522,1.5557,0
2013-09-04,1.5558,1.5645,1.5555,1.5621,0
2013-09-05,1.5622,1.5666,1.5575,1.5588,0
2013-09-06,1.5588,1.565,1.5565,1.5634,0
2013-09-09,1.5628,1.5728,1.5626,1.5693,0
2013-09-10,1.5693,1.5742,1.5685,1.5731,0
2013-09-11,1.5731,1.5827,1.5718,1.5823,0
2013-09-12,1.5823,1.5836,1.5778,1.5806,0
2013-09-13,1.5805,1.5883,1.5777,1.587,0
2013-09-16,1.5935,1.596,1.5894,1.5896,0
2013-09-17,1.5895,1.5931,1.5887,1.5905,0
2013-09-18,1.5907,1.6155,1.5893,1.6135,0
2013-09-19,1.6132,1.6146,1.6022,1.6028,0
2013-09-20,1.603,1.6065,1.5987,1.6005,0
2013-09-23,1.5998,1.6067,1.5998,1.6041,0
2013-09-24,1.6041,1.6043,1.5955,1.6,0
2013-09-25,1.6001,1.6087,1.5979,1.6077,0
2013-09-26,1.6076,1.6093,1.6,1.6038,0
2013-09-27,1.6037,1.615,1.603,1.615,0
2013-09-30,1.6142,1.6198,1.6131,1.6184,0
2013-10-01,1.6182,1.6256,1.6182,1.6191,0
2013-10-02,1.6191,1.625,1.6162,1.6227,0
2013-10-03,1.6228,1.6239,1.6154,1.6158,0
2013-10-04,1.6158,1.6176,1.6005,1.6012,0
2013-10-07,1.6026,1.6099,1.6025,1.6089,0
2013-10-08,1.6086,1.6122,1.6027,1.6082,0
2013-10-09,1.6083,1.6119,1.5917,1.5952,0
2013-10-10,1.5954,1.5978,1.5914,1.5971,0
2013-10-11,1.5972,1.5998,1.5924,1.5952,0
2013-10-14,1.5967,1.6015,1.5954,1.598,0
2013-10-15,1.598,1.6006,1.5918,1.5996,0
2013-10-16,1.5995,1.6044,1.5895,1.5955,0
2013-10-17,1.5955,1.6169,1.5941,1.6159,0
2013-10-18,1.6161,1.6223,1.6142,1.6174,0
2013-10-21,1.6171,1.6179,1.6133,1.6144,0
2013-10-22,1.6145,1.6247,1.6117,1.623,0
2013-10-23,1.6231,1.6255,1.6123,1.6164,0
2013-10-24,1.6164,1.6222,1.6138,1.6201,0
2013-10-25,1.6197,1.6243,1.615,1.6166,0
2013-10-28,1.6169,1.6206,1.6125,1.6137,0
2013-10-29,1.6137,1.6141,1.6029,1.6046,0
2013-10-30,1.6046,1.6077,1.6,1.6038,0
2013-10-31,1.6034,1.6066,1.6005,1.6039,0
2013-11-01,1.604,1.6045,1.5909,1.5912,0
2013-11-04,1.5926,1.5978,1.5903,1.5967,0
2013-11-05,1.5967,1.6061,1.595,1.6043,0
2013-11-06,1.6043,1.6115,1.6041,1.6079,0
2013-11-07,1.608,1.6111,1.6011,1.6092,0
2013-11-08,1.6096,1.6104,1.5957,1.6015,0
2013-11-11,1.6001,1.602,1.5965,1.5987,0
2013-11-12,1.599,1.5991,1.5856,1.5903,0
2013-11-13,1.5905,1.6061,1.5879,1.6055,0
2013-11-14,1.6055,1.6098,1.5988,1.6064,0
2013-11-15,1.6063,1.6133,1.605,1.6117,0
2013-11-18,1.6121,1.6147,1.6083,1.6108,0
2013-11-19,1.6109,1.6129,1.6063,1.6119,0
2013-11-20,1.6118,1.6177,1.6089,1.6105,0
2013-11-21,1.6104,1.62,1.6072,1.6198,0
2013-11-22,1.6199,1.6223,1.6177,1.6222,0
2013-11-25,1.6224,1.624,1.6133,1.6153,0
2013-11-26,1.6154,1.6218,1.614,1.6214,0
2013-11-27,1.6214,1.6329,1.6197,1.6287,0
2013-11-28,1.6286,1.6356,1.6276,1.6342,0
2013-11-29,1.6343,1.6383,1.6314,1.6365,0
2013-12-02,1.6368,1.6437,1.6343,1.6355,0
2013-12-03,1.6353,1.6436,1.6347,1.6389,0
2013-12-04,1.639,1.6397,1.6328,1.6382,0
2013-12-05,1.6382,1.6402,1.6301,1.6333,0
2013-12-06,1.6332,1.6385,1.63,1.6346,0
2013-12-09,1.6346,1.6432,1.6324,1.6427,0
2013-12-10,1.6428,1.6464,1.6418,1.6443,0
2013-12-11,1.6443,1.6456,1.6345,1.6374,0
2013-12-12,1.6374,1.6416,1.6321,1.6349,0
2013-12-13,1.6349,1.6358,1.6261,1.6294,0
2013-12-16,1.6292,1.6347,1.6288,1.6295,0
2013-12-17,1.6297,1.6334,1.6225,1.6262,0
2013-12-18,1.6263,1.6472,1.6261,1.639,0
2013-12-19,1.6388,1.6395,1.6334,1.6372,0
2013-12-20,1.6367,1.639,1.6315,1.633,0
2013-12-23,1.6338,1.6374,1.6323,1.6355,0
2013-12-24,1.6355,1.6379,1.6322,1.6361,0
2013-12-25,1.6365,1.6365,1.6298,1.634,0
2013-12-26,1.6352,1.6437,1.6341,1.6408,0
2013-12-27,1.6407,1.657,1.6405,1.6478,0
2013-12-30,1.648,1.6531,1.646,1.65,0
2013-12-31,1.6497,1.6577,1.6474,1.6558,0
2014-01-01,1.6555,1.6575,1.6526,1.6566,0
2014-01-02,1.6568,1.6601,1.6418,1.6451,0
2014-01-03,1.6452,1.6473,1.6396,1.6417,0
2014-01-06,1.6396,1.6432,1.6338,1.6403,0
2014-01-07,1.6403,1.6435,1.6373,1.64,0
2014-01-08,1.6401,1.6469,1.6377,1.6449,0
2014-01-09,1.6447,1.6494,1.6441,1.6478,0
2014-01-10,1.6478,1.6516,1.639,1.6481,0
2014-01-13,1.6484,1.6506,1.6352,1.6386,0
2014-01-14,1.6382,1.646,1.6367,1.6437,0
2014-01-15,1.6438,1.6441,1.6323,1.637,0
2014-01-16,1.6369,1.6377,1.6319,1.6354,0
2014-01-17,1.6353,1.6454,1.631,1.6417,0
2014-01-20,1.6416,1.6451,1.6395,1.6429,0
2014-01-21,1.6425,1.6483,1.6399,1.6477,0
2014-01-22,1.6475,1.6584,1.6451,1.6572,0
2014-01-23,1.6572,1.664,1.6557,1.6636,0
2014-01-24,1.6637,1.6665,1.6479,1.6484,0
2014-01-27,1.6502,1.6587,1.6475,1.6584,0
2014-01-28,1.6583,1.6621,1.654,1.6579,0
2014-01-29,1.6577,1.6604,1.6527,1.656,0
2014-01-30,1.6562,1.6566,1.6445,1.6483,0
2014-01-31,1.6484,1.6497,1.6429,1.6436,0
2014-02-03,1.6417,1.6437,1.6289,1.6307,0
2014-02-04,1.6303,1.6343,1.6257,1.6322,0
2014-02-05,1.6322,1.6341,1.6255,1.6309,0
2014-02-06,1.6308,1.6343,1.6272,1.632,0
2014-02-07,1.6321,1.6417,1.631,1.6409,0
2014-02-10,1.6395,1.6426,1.6382,1.6401,0
2014-02-11,1.6399,1.6486,1.6392,1.6447,0
2014-02-12,1.645,1.6599,1.6426,1.6595,0
2014-02-13,1.6593,1.6669,1.6592,1.6657,0
2014-02-14,1.6656,1.6753,1.6644,1.6745,0
2014-02-17,1.6767,1.6819,1.6695,1.6714,0
2014-02-18,1.6713,1.6738,1.6656,1.6682,0
2014-02-19,1.6682,1.6732,1.6638,1.6678,0
2014-02-20,1.6679,1.6697,1.6625,1.6649,0
2014-02-21,1.665,1.6723,1.6613,1.6615,0
2014-02-24,1.6626,1.6677,1.6586,1.6653,0
2014-02-25,1.6653,1.672,1.6645,1.668,0
2014-02-26,1.668,1.6695,1.6622,1.6668,0
2014-02-27,1.6666,1.6697,1.6619,1.6687,0
2014-02-28,1.6686,1.6761,1.6675,1.674,0
2014-03-03,1.671,1.675,1.6653,1.6664,0
2014-03-04,1.6664,1.6713,1.664,1.6662,0
2014-03-05,1.6663,1.6738,1.6655,1.6721,0
2014-03-06,1.6718,1.6774,1.6686,1.674,0
2014-03-07,1.6737,1.6784,1.6709,1.6712,0
2014-03-10,1.6721,1.6739,1.6622,1.6645,0
2014-03-11,1.6645,1.6652,1.6596,1.6615,0
2014-03-12,1.6616,1.6635,1.6572,1.6617,0
2014-03-13,1.6617,1.6714,1.6608,1.6622,0
2014-03-14,1.6621,1.6651,1.6588,1.6644,0
2014-03-17,1.6642,1.6664,1.6604,1.6634,0
2014-03-18,1.6633,1.6646,1.6546,1.6591,0
2014-03-19,1.6594,1.6651,1.6508,1.653,0
2014-03-20,1.6532,1.6566,1.6481,1.6508,0
2014-03-21,1.6507,1.6519,1.6475,1.6483,0
2014-03-24,1.6473,1.6532,1.6466,1.6495,0
2014-03-25,1.6496,1.6549,1.6482,1.6529,0
2014-03-26,1.6528,1.6595,1.6511,1.6576,0
2014-03-27,1.6578,1.6646,1.6554,1.6602,0
2014-03-28,1.6604,1.6648,1.6601,1.6637,0
2014-03-31,1.6642,1.6683,1.6614,1.6663,0
2014-04-01,1.6661,1.6673,1.6618,1.663,0
2014-04-02,1.6631,1.6663,1.662,1.6624,0
2014-04-03,1.6624,1.6659,1.657,1.6594,0
2014-04-04,1.6594,1.6603,1.6557,1.6573,0
2014-04-07,1.657,1.6621,1.6565,1.6608,0
2014-04-08,1.6607,1.6753,1.6605,1.6748,0
2014-04-09,1.6748,1.6797,1.6724,1.6791,0
2014-04-10,1.679,1.6818,1.6756,1.6783,0
2014-04-11,1.6782,1.6785,1.6718,1.6729,0
2014-04-14,1.6737,1.6741,1.6696,1.6724,0
2014-04-15,1.6725,1.6747,1.6686,1.6726,0
2014-04-16,1.6727,1.6815,1.6719,1.6796,0
2014-04-17,1.6794,1.6841,1.6786,1.6792,0
2014-04-18,1.6793,1.6799,1.6773,1.6788,0
2014-04-21,1.68,1.6818,1.6784,1.6793,0
2014-04-22,1.6792,1.6838,1.6784,1.6823,0
2014-04-23,1.6824,1.6835,1.6763,1.6778,0
2014-04-24,1.6779,1.6805,1.6766,1.6801,0
2014-04-25,1.6801,1.6826,1.679,1.6795,0
2014-04-28,1.6802,1.6855,1.6778,1.6807,0
2014-04-29,1.6807,1.6845,1.6793,1.6825,0
2014-04-30,1.6824,1.6897,1.6806,1.6873,0
2014-05-01,1.6873,1.6911,1.687,1.6887,0
2014-05-02,1.6887,1.6893,1.6825,1.6873,0
2014-05-05,1.6876,1.6882,1.6856,1.6867,0
2014-05-06,1.6867,1.6995,1.6864,1.6971,0
2014-05-07,1.6972,1.6985,1.695,1.6954,0
2014-05-08,1.6953,1.697,1.6924,1.6931,0
2014-05-09,1.6931,1.6937,1.6832,1.6855,0
2014-05-12,1.6846,1.6902,1.6845,1.6868,0
2014-05-13,1.6868,1.6882,1.6819,1.6825,0
2014-05-14,1.6826,1.6872,1.6756,1.6765,0
2014-05-15,1.6765,1.6804,1.6735,1.6789,0
2014-05-16,1.6788,1.6835,1.6783,1.6815,0
2014-05-19,1.6822,1.6843,1.6805,1.6813,0
2014-05-20,1.6812,1.6853,1.6802,1.6837,0
2014-05-21,1.6837,1.6917,1.6831,1.6898,0
2014-05-22,1.6898,1.6912,1.6849,1.6867,0
2014-05-23,1.6866,1.6875,1.6812,1.683,0
2014-05-26,1.6833,1.6852,1.6825,1.6839,0
2014-05-27,1.684,1.688,1.6783,1.6809,0
2014-05-28,1.6808,1.6815,1.6699,1.6712,0
2014-05-29,1.671,1.6737,1.6695,1.6716,0
2014-05-30,1.6716,1.6775,1.6715,1.6744,0
2014-06-02,1.6758,1.6761,1.6724,1.6746,0
2014-06-03,1.6746,1.678,1.6731,1.6748,0
2014-06-04,1.6748,1.6767,1.6699,1.6736,0
2014-06-05,1.6737,1.6823,1.6725,1.6813,0
2014-06-06,1.6815,1.6842,1.6781,1.6795,0
2014-06-09,1.6808,1.6831,1.6783,1.6802,0
2014-06-10,1.6801,1.6816,1.6743,1.6754,0
2014-06-11,1.6754,1.681,1.6739,1.679,0
2014-06-12,1.6788,1.6935,1.6786,1.6923,0
2014-06-13,1.6925,1.6991,1.6922,1.6961,0
2014-06-16,1.6974,1.7009,1.696,1.6978,0
2014-06-17,1.6978,1.6989,1.6942,1.6962,0
2014-06-18,1.6961,1.6996,1.6923,1.6991,0
2014-06-19,1.6991,1.7061,1.6986,1.7038,0
2014-06-20,1.7038,1.7059,1.7003,1.701,0
2014-06-23,1.702,1.7048,1.7002,1.7027,0
2014-06-24,1.7026,1.7031,1.6964,1.6983,0
2014-06-25,1.6982,1.7002,1.6952,1.6981,0
2014-06-26,1.698,1.704,1.6972,1.7024,0
2014-06-27,1.7023,1.7048,1.7009,1.7035,0
2014-06-30,1.7033,1.7114,1.7009,1.7109,0
2014-07-01,1.7109,1.7164,1.7095,1.7148,0
2014-07-02,1.7149,1.7176,1.7139,1.7163,0
2014-07-03,1.7163,1.7165,1.7109,1.715,0
2014-07-04,1.7153,1.7178,1.7131,1.7158,0
2014-07-07,1.7162,1.7162,1.7109,1.7131,0
2014-07-08,1.713,1.7147,1.7087,1.713,0
2014-07-09,1.713,1.7158,1.7094,1.7156,0
2014-07-10,1.7155,1.7166,1.7104,1.7132,0
2014-07-11,1.7131,1.7148,1.7095,1.7114,0
2014-07-14,1.7121,1.7143,1.707,1.7083,0
2014-07-15,1.7084,1.7188,1.7059,1.7141,0
2014-07-16,1.7141,1.7148,1.7117,1.7136,0
2014-07-17,1.7136,1.7142,1.7087,1.71,0
2014-07-18,1.7097,1.7116,1.7037,1.7083,0
2014-07-21,1.7081,1.7099,1.7055,1.7073,0
2014-07-22,1.7074,1.7083,1.7041,1.7064,0
2014-07-23,1.7064,1.7094,1.7024,1.7039,0
2014-07-24,1.7039,1.7052,1.6967,1.6987,0
2014-07-25,1.6987,1.6997,1.6963,1.6973,0
2014-07-28,1.6976,1.7,1.6973,1.6983,0
2014-07-29,1.6982,1.6993,1.6933,1.6943,0
2014-07-30,1.6943,1.6955,1.6889,1.6912,0
2014-07-31,1.691,1.6926,1.6857,1.6884,0
2014-08-01,1.6884,1.6892,1.6817,1.6818,0
2014-08-04,1.6824,1.6862,1.6814,1.6859,0
2014-08-05,1.6858,1.6886,1.6846,1.6882,0
2014-08-06,1.6882,1.6883,1.6822,1.685,0
2014-08-07,1.6851,1.6864,1.6824,1.6832,0
2014-08-08,1.6832,1.6833,1.6767,1.6771,0
2014-08-11,1.6774,1.6795,1.6771,1.6787,0
2014-08-12,1.6785,1.6815,1.6757,1.6809,0
2014-08-13,1.6809,1.6827,1.6685,1.6689,0
2014-08-14,1.6688,1.6697,1.6658,1.6683,0
2014-08-15,1.6684,1.6701,1.6678,1.6688,0
2014-08-18,1.6717,1.6737,1.6713,1.6725,0
2014-08-19,1.6724,1.6727,1.6611,1.6615,0
2014-08-20,1.6616,1.6675,1.659,1.6593,0
2014-08-21,1.6593,1.66,1.6564,1.6579,0
2014-08-22,1.6578,1.6593,1.6562,1.6565,0
2014-08-25,1.654,1.6596,1.6539,1.657,0
2014-08-26,1.657,1.6594,1.6539,1.6541,0
2014-08-27,1.6541,1.6603,1.6537,1.6573,0
2014-08-28,1.6574,1.6612,1.6568,1.6588,0
2014-08-29,1.6587,1.6611,1.6563,1.6596,0
2014-09-01,1.659,1.6643,1.6586,1.6608,0
2014-09-02,1.6607,1.6614,1.6467,1.6469,0
2014-09-03,1.6468,1.6497,1.644,1.6461,0
2014-09-04,1.6459,1.6464,1.6306,1.6316,0
2014-09-05,1.6316,1.6337,1.6284,1.6323,0
2014-09-08,1.6185,1.6232,1.6092,1.6092,0
2014-09-09,1.6095,1.6154,1.6063,1.6104,0
2014-09-10,1.6103,1.6226,1.6052,1.6201,0
2014-09-11,1.6205,1.6276,1.6185,1.6273,0
2014-09-12,1.6263,1.6271,1.6218,1.6264,0
2014-09-15,1.6268,1.627,1.622,1.6227,0
2014-09-16,1.6227,1.6308,1.6162,1.627,0
2014-09-17,1.627,1.6355,1.6248,1.6257,0
2014-09-18,1.6259,1.6455,1.6247,1.6438,0
2014-09-19,1.6425,1.6522,1.6284,1.6285,0
2014-09-22,1.6289,1.6367,1.6289,1.6361,0
2014-09-23,1.6359,1.6412,1.6305,1.639,0
2014-09-24,1.6389,1.6412,1.6327,1.6336,0
2014-09-25,1.6336,1.6339,1.6278,1.6317,0
2014-09-26,1.6316,1.6332,1.6237,1.6243,0
2014-09-29,1.6238,1.6272,1.6216,1.6241,0
2014-09-30,1.6241,1.6283,1.6169,1.6214,0
2014-10-01,1.6214,1.625,1.6162,1.6182,0
2014-10-02,1.6181,1.6249,1.6114,1.6149,0
2014-10-03,1.6149,1.6158,1.5952,1.5963,0
2014-10-06,1.5968,1.6098,1.5954,1.608,0
2014-10-07,1.608,1.6128,1.6027,1.6096,0
2014-10-08,1.6097,1.618,1.6031,1.6159,0
2014-10-09,1.6157,1.6222,1.6107,1.6119,0
2014-10-10,1.6119,1.6134,1.6009,1.607,0
2014-10-13,1.6068,1.6125,1.6052,1.6072,0
2014-10-14,1.6074,1.608,1.5898,1.5903,0
2014-10-15,1.5903,1.6059,1.5877,1.6004,0
2014-10-16,1.5999,1.6091,1.595,1.607,0
2014-10-17,1.6073,1.6125,1.603,1.6091,0
2014-10-20,1.6093,1.6177,1.608,1.616,0
2014-10-21,1.616,1.6184,1.611,1.6117,0
2014-10-22,1.6117,1.6129,1.6016,1.604,0
2014-10-23,1.6041,1.6057,1.5995,1.6029,0
2014-10-24,1.6027,1.6097,1.6018,1.6085,0
2014-10-27,1.6083,1.6145,1.6083,1.6115,0
2014-10-28,1.6116,1.618,1.6091,1.6131,0
2014-10-29,1.613,1.6158,1.6003,1.6012,0
2014-10-30,1.6012,1.6037,1.5962,1.6002,0
2014-10-31,1.6002,1.601,1.5946,1.599,0
2014-11-03,1.596,1.6018,1.5929,1.597,0
2014-11-04,1.5972,1.6013,1.5965,1.6002,0
2014-11-05,1.6001,1.6021,1.5875,1.5974,0
2014-11-06,1.5974,1.5998,1.5824,1.5831,0
2014-11-07,1.58428,1.58863,1.583,1.5868,0
2014-11-10,1.58806,1.59173,1.58377,1.5845,0
2014-11-11,1.58715,1.59446,1.5867,1.5916,0
2014-11-12,1.59158,1.59404,1.5758,1.57654,0
2014-11-13,1.57656,1.5781,1.5689,1.57048,0
2014-11-14,1.57046,1.5708,1.55917,1.5665,0
2014-11-17,1.56649,1.57357,1.5615,1.56342,0
2014-11-18,1.56346,1.56787,1.5618,1.56213,0
2014-11-19,1.56213,1.57207,1.5585,1.56795,0
2014-11-20,1.56805,1.57374,1.5628,1.56928,0
2014-11-21,1.56916,1.57138,1.5622,1.56558,0
2014-11-24,1.56977,1.57145,1.5688,1.5703,0
2014-11-25,1.57044,1.57356,1.5647,1.57068,0
2014-11-26,1.57066,1.58057,1.5675,1.57937,0
2014-11-27,1.5794,1.58256,1.5712,1.57204,0
2014-11-28,1.57204,1.57285,1.5611,1.5647,0
2014-12-01,1.56311,1.57638,1.5584,1.57336,0
2014-12-02,1.57324,1.57427,1.5628,1.56363,0
2014-12-03,1.56367,1.57191,1.5615,1.56823,0
2014-12-04,1.56819,1.57259,1.56418,1.5671,0
2014-12-05,1.56705,1.5695,1.55665,1.5582,0
2014-12-08,1.55631,1.56791,1.5537,1.56518,0
2014-12-09,1.56545,1.57172,1.5624,1.56706,0
2014-12-10,1.56708,1.57186,1.5643,1.57155,0
2014-12-11,1.57155,1.5757,1.5648,1.57282,0
2014-12-12,1.57273,1.57464,1.569,1.5715,0
2014-12-15,1.57276,1.57468,1.5599,1.56437,0
2014-12-16,1.56431,1.57855,1.56095,1.57468,0
2014-12-17,1.57457,1.57495,1.55378,1.5568,0
2014-12-18,1.55688,1.56773,1.5545,1.56679,0
2014-12-19,1.56674,1.56821,1.5601,1.56279,0
2014-12-22,1.56247,1.56652,1.557,1.55837,0
2014-12-23,1.5583,1.56084,1.5483,1.55153,0
2014-12-24,1.55165,1.5566,1.55018,1.55555,0
2014-12-25,1.5557,1.55787,1.55289,1.55618,0
2014-12-26,1.55618,1.5569,1.5534,1.55579,0
2014-12-30,1.55164,1.55733,1.5496,1.55598,0
2014-12-31,1.55599,1.56201,1.5545,1.55749,0
2015-01-01,1.55759,1.55871,1.555,1.55797,0
2015-01-02,1.55789,1.55834,1.53218,1.5326,0
2015-01-05,1.5268,1.53193,1.5199,1.52515,0
2015-01-06,1.52505,1.52746,1.51057,1.5139,0
2015-01-07,1.51379,1.51553,1.5052,1.51038,0
2015-01-08,1.51051,1.5118,1.503,1.50799,0
2015-01-09,1.50802,1.51757,1.5074,1.51577,0
2015-01-12,1.5189,1.51903,1.5094,1.51659,0
2015-01-13,1.51664,1.5192,1.5076,1.51618,0
2015-01-14,1.5162,1.5269,1.5142,1.5233,0
2015-01-15,1.52327,1.52668,1.5146,1.5181,0
2015-01-16,1.51786,1.52349,1.5074,1.51489,0
2015-01-19,1.51322,1.5179,1.50924,1.5104,0
2015-01-20,1.51034,1.51997,1.5056,1.51485,0
2015-01-21,1.51484,1.51794,1.50749,1.51418,0
2015-01-22,1.5142,1.52124,1.4969,1.50083,0
2015-01-23,1.50086,1.50361,1.4947,1.49889,0
2015-01-26,1.50029,1.51035,1.4984,1.50815,0
2015-01-27,1.50809,1.52237,1.5055,1.51849,0
2015-01-28,1.51862,1.5219,1.5129,1.51457,0
2015-01-29,1.51457,1.51629,1.50168,1.50699,0
2015-01-30,1.50695,1.5096,1.4985,1.50669,0
2015-02-02,1.50905,1.50905,1.5001,1.50242,0
2015-02-03,1.50239,1.51984,1.4985,1.51422,0
2015-02-04,1.51424,1.5251,1.5136,1.51808,0
2015-02-05,1.51802,1.53438,1.5165,1.53327,0
2015-02-06,1.53323,1.53523,1.5208,1.52409,0
2015-02-09,1.52339,1.52673,1.5197,1.52109,0
2015-02-10,1.52114,1.5276,1.5194,1.5254,0
2015-02-11,1.52546,1.52999,1.5214,1.52388,0
2015-02-12,1.5239,1.5415,1.5206,1.53794,0
2015-02-13,1.538,1.54221,1.5366,1.54,0
2015-02-16,1.54101,1.54407,1.5337,1.53581,0
2015-02-17,1.53568,1.54026,1.5312,1.53454,0
2015-02-18,1.53453,1.54799,1.5337,1.5436,0
2015-02-19,1.54351,1.54653,1.5401,1.54147,0
2015-02-20,1.54156,1.54342,1.5339,1.53994,0
2015-02-23,1.53887,1.54749,1.5328,1.5454,0
2015-02-24,1.54545,1.54741,1.54006,1.5449,0
2015-02-25,1.54492,1.55384,1.5445,1.5527,0
2015-02-26,1.55269,1.55522,1.5391,1.54079,0
2015-02-27,1.54071,1.54588,1.538,1.54329,0
2015-03-02,1.54258,1.5429,1.5347,1.53578,0
2015-03-03,1.53573,1.5398,1.534,1.53594,0
2015-03-04,1.53598,1.53721,1.5248,1.52636,0
2015-03-05,1.52635,1.52696,1.5211,1.52505,0
2015-03-06,1.52507,1.52521,1.50289,1.50339,0
2015-03-09,1.50589,1.51373,1.5048,1.51191,0
2015-03-10,1.51194,1.5121,1.5025,1.50669,0
2015-03-11,1.50667,1.50965,1.4889,1.49387,0
2015-03-12,1.49387,1.5027,1.4847,1.48874,0
2015-03-13,1.48878,1.48971,1.4695,1.474,0
2015-03-16,1.4752,1.48532,1.4744,1.48241,0
2015-03-17,1.4824,1.48453,1.4719,1.47458,0
2015-03-18,1.47458,1.51644,1.4631,1.49408,0
2015-03-19,1.49409,1.501,1.4686,1.47562,0
2015-03-20,1.47561,1.49894,1.4717,1.49499,0
2015-03-23,1.49582,1.49731,1.4834,1.49677,0
2015-03-24,1.49677,1.4984,1.4834,1.48441,0
2015-03-25,1.48436,1.49543,1.4828,1.4883,0
2015-03-26,1.48827,1.49945,1.4805,1.48476,0
2015-03-27,1.48476,1.4922,1.4792,1.48759,0
2015-03-30,1.48961,1.49011,1.47519,1.48079,0
2015-03-31,1.48079,1.48715,1.4751,1.48283,0
2015-04-01,1.48283,1.48716,1.4736,1.48276,0
2015-04-02,1.48285,1.48683,1.4775,1.48342,0
2015-04-03,1.48335,1.4945,1.48086,1.49173,0
2015-04-06,1.49189,1.49814,1.4868,1.48872,0
2015-04-07,1.48872,1.49205,1.48013,1.48216,0
2015-04-08,1.48221,1.49723,1.4813,1.48757,0
2015-04-09,1.4876,1.48861,1.4681,1.4711,0
2015-04-10,1.47119,1.4725,1.4584,1.463,0
2015-04-13,1.46449,1.46814,1.4563,1.467,0
2015-04-14,1.4669,1.48017,1.4599,1.47744,0
2015-04-15,1.47741,1.48534,1.4698,1.48277,0
2015-04-16,1.48277,1.49701,1.4809,1.49294,0
2015-04-17,1.49299,1.50534,1.4913,1.49594,0
2015-04-20,1.49498,1.4984,1.4886,1.49007,0
2015-04-21,1.49006,1.49728,1.4854,1.49257,0
2015-04-22,1.49258,1.508,1.4911,1.50358,0
2015-04-23,1.50358,1.507,1.4957,1.50511,0
2015-04-24,1.50517,1.5188,1.5025,1.5188,0
2015-04-27,1.5174,1.52615,1.5105,1.52255,0
2015-04-28,1.5226,1.5343,1.51735,1.53372,0
2015-04-29,1.53375,1.54987,1.5324,1.54279,0
2015-04-30,1.54278,1.54921,1.5302,1.5348,0
2015-05-01,1.53482,1.53973,1.5112,1.5138,0
2015-05-04,1.51521,1.51747,1.5087,1.51161,0
2015-05-05,1.51162,1.52185,1.50878,1.51687,0
2015-05-06,1.51696,1.52914,1.51489,1.52404,0
2015-05-07,1.52399,1.54481,1.5162,1.539,0
2015-05-08,1.53901,1.55225,1.5354,1.54579,0
2015-05-11,1.54388,1.56135,1.5392,1.55747,0
2015-05-12,1.5574,1.5711,1.5555,1.56672,0
2015-05-13,1.56667,1.5769,1.5632,1.57417,0
2015-05-14,1.57407,1.58148,1.5725,1.57741,0
2015-05-15,1.57743,1.58087,1.5699,1.572,0
2015-05-18,1.57342,1.5746,1.5635,1.5657,0
2015-05-19,1.56564,1.567,1.54458,1.5511,0
2015-05-20,1.55103,1.5588,1.547,1.55381,0
2015-05-21,1.55382,1.56999,1.5522,1.56592,0
2015-05-22,1.56591,1.569,1.5457,1.54891,0
2015-05-25,1.54836,1.5508,1.5454,1.54729,0
2015-05-26,1.54734,1.54754,1.5351,1.53914,0
2015-05-27,1.53923,1.54372,1.5299,1.5351,0
2015-05-28,1.53509,1.5386,1.52595,1.5321,0
2015-05-29,1.53209,1.53423,1.5235,1.52928,0
2015-06-01,1.52871,1.5305,1.5169,1.52008,0
2015-06-02,1.52012,1.53672,1.5178,1.53412,0
2015-06-03,1.53411,1.53751,1.5249,1.53272,0
2015-06-04,1.5328,1.54413,1.53,1.53541,0
2015-06-05,1.53537,1.537,1.5189,1.52669,0
2015-06-08,1.52674,1.53643,1.5218,1.53415,0
2015-06-09,1.53414,1.53893,1.5256,1.53771,0
2015-06-10,1.53784,1.55534,1.5366,1.55073,0
2015-06-11,1.5507,1.5534,1.5419,1.55071,0
2015-06-12,1.55079,1.5598,1.5465,1.55649,0
